id,name,host_id,host_name,neighbourhood_group,neighbourhood,lat,long,country,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,instant_bookable_False,instant_bookable_True,instant_bookable_unknown,host_identity_verified_unknown,host_identity_verified_verified,price_per_night,availability_level,is_highly_rated,is_active,host_experience,is_expensive,price_category
8313788,Clean condo apartment in TS,8153981409,Onusa,Manhattan,Theater District,40.75927,-73.98646,United States,2.0,Entire home/apt,2003.0,871,174,1.0,0.0,,0.0,1.0,1.0,125.0,none,True,False,False,False,True,871.0,medium,False,False,new,True,high
44202242,1 bedroom available in heart of east village,38137235384,Emily,Manhattan,East Village,40.72787,-73.9792,United States,1.0,Private room,2009.0,637,127,7.0,0.0,,0.0,2.0,1.0,0.0,To keep the house and house items in the same condition they were when they arrived,False,True,False,False,True,91.0,,False,False,new,True,medium
16333736,Beautiful Sunny Private Room #2 in Brooklyn,98508049248,Elizabeth,Brooklyn,Bensonhurst,40.61465,-74.00312,United States,2.0,Private room,2014.0,639,128,2.0,15.0,7/1/2019,0.77,4.0,4.0,236.0,none,True,False,False,False,False,319.5,high,False,True,small,True,medium
50149961,Wonderful Room in South Harlem near Central Park,70103357204,Heroni,Manhattan,Harlem,40.8014,-73.95793,United States,2.0,Private room,2003.0,1049,210,2.0,12.0,5/28/2017,0.36,3.0,1.0,0.0,No Smoking,False,True,False,False,True,524.5,,False,True,new,True,high
1452013,2 Rooms in Cottage NYC,84679291184,Phillips,Queens,Long Island City,40.75295,-73.93228,United States,1.0,Private room,2011.0,1127,225,2.0,5.0,9/9/2014,0.06,2.0,1.0,146.0,"No street shoes in the house, please, but especially not in the bedrooms. Kitchen privileges vary and can be negotiated with length of stay but for shorter stays the kitchen can be used for food storage, occasional light meal prep, eating, and tea and snacks. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m.   Smokers are welcome to smoke outside.",True,False,False,False,False,563.5,medium,False,True,new,True,high
17028530,"Sunny, Cozy, and a View!",68755501556,Sivan,Brooklyn,Prospect-Lefferts Gardens,40.66057,-73.94373,United States,0.0,Entire home/apt,2017.0,1137,227,2.0,3.0,11/5/2018,0.16,4.0,1.0,0.0,"Maximum of 2 guests staying in a bedroom.  No smoking anywhere in or outside the property.  No pets anywhere in or outside the property.  No parties anywhere in or outside the property.  No parking on our property or in the lot.  No frying food.  No extreme temperature settings.   Any broken house rules, including evidence of cigarette butts, ashes, odors, stained linens, damaged furniture, or missing items will result in loss of deposit. All doors must be locked, and all lights, fans, air conditioners, and heaters should be turned off each time you leave. We kindly ask that you respect our property and our neighbors in this wonderful community.",True,False,False,False,False,568.5,,False,True,new,True,high
47986049,"Bed Stuy beauty. Books, sunlight :)",32900987648,Greg,Brooklyn,Bedford-Stuyvesant,40.69188,-73.94742,United States,2.0,Private room,2019.0,757,151,1.0,0.0,,0.0,3.0,1.0,226.0,No Smoking.  No Pets.,False,True,False,False,True,757.0,high,False,False,new,True,medium
6183015,"Charming, Central Park Studio Apt",34693731084,Doug,Manhattan,Upper West Side,40.78363,-73.97485,United States,1.0,Entire home/apt,2015.0,1009,202,3.0,9.0,10/28/2015,0.19,2.0,1.0,219.0,none,False,True,False,False,True,336.3333333333333,high,False,True,new,True,high
42255937,Artistic UWS Jr Suite- 2 Queens Near Central Park,79637648051,Arthouse Hotel,Manhattan,Upper West Side,40.7813,-73.97922,United States,2.0,Private room,2011.0,248,50,1.0,0.0,,0.0,2.0,10.0,275.0,none,True,False,False,False,True,248.0,high,False,False,experienced,False,low
52845737,Enough space for couple:),77210490082,Crispy,Queens,Maspeth,40.73273,-73.89357,United States,2.0,Private room,2017.0,1009,202,3.0,15.0,12/7/2018,1.03,2.0,3.0,163.0,"Our neighbors are easy going but also relatively quiet, so if you can keep that vibe, all will be well. Also, please no smoking, and absolutely no pets.",False,True,False,False,True,336.3333333333333,medium,False,True,small,True,high
54446855,Large Artist Studio - Prime Midtown Location,17410716775,Jennifer,Manhattan,Midtown,40.74952,-73.9713,,2.0,Entire home/apt,2016.0,735,147,5.0,11.0,1/1/2019,0.91,2.0,1.0,0.0,No loud parties. No smoking. Please),True,False,False,False,True,147.0,,False,True,new,True,medium
40666417,FISHGRALA - Bedroom & Private Bathroom + Backyard,6279444840,Blue & Elli,Brooklyn,Red Hook,40.67894,-74.0128,United States,1.0,Private room,2017.0,476,95,1.0,128.0,6/19/2019,2.71,5.0,1.0,76.0,none,False,True,False,False,False,476.0,medium,True,True,new,False,medium
5881459,"Classic NYC, Upper East Side Apt",6265967588,Alec,Manhattan,Upper East Side,40.76966,-73.95319,United States,0.0,Entire home/apt,2014.0,993,199,5.0,2.0,12/26/2016,0.04,1.0,1.0,236.0,"(website hidden) intentional damage is done to the boat or its contents.  (website hidden) charges are incurred due to contraband, pets or collection of rents or services rendered during the stay. 3.All debris, rubbish and discards are placed in the properly bagged, and soiled dishes are placed cleaned. 4.All keys are left on the kitchen table and unit is left locked. (website hidden) linens are lost or damaged. (website hidden) Early check-in or late check-out, unless approved in advance. 5.PAYMENT - An advance payment equal to 50% of the total is required when the reservation is confirmed. The balance is due one month before your arrival date. Please make payments in the form of credit card (Mastercard or Visa). We do not accept payments in the form of traveler's checks, bank money orders, cashiers checks or personal checks. 6.CANCELLATIONS - A sixty (60) day advance notice is required for cancellation. Cancellations that are made more than sixty (60) days prior to the arrival date w",False,True,False,False,True,198.6,high,False,True,new,True,high
32374738,*Sunny Master BD* in Garden Duplex; full kitchen,16239592913,Mitty,Brooklyn,Prospect Heights,40.67712,-73.97099,United States,0.0,Private room,2017.0,417,83,1.0,17.0,1/20/2022,0.16,5.0,3.0,63.0,none,False,True,False,False,False,417.0,medium,True,True,small,False,low
14872903,"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",35180723389,Ociel,Bronx,Mott Haven,40.81005,-73.91977,United States,0.0,Private room,2009.0,419,84,1.0,73.0,5/29/2019,3.16,4.0,4.0,51.0,"No smoking inside. Since I have a dog, there are no other pets allowed.",True,False,False,False,True,419.0,medium,False,True,small,False,low
24648613,2 Rooms in pvt house-15 mins to NYC & free ferry,21336971256,Mohsin,Staten Island,Emerson Hill,40.61035,-74.11711,United States,2.0,Entire home/apt,2004.0,272,54,2.0,11.0,7/3/2019,3.88,5.0,3.0,38.0,none,False,True,False,False,False,136.0,low,True,True,small,False,low
49507636,Luxury New Private Duplex in Trendy Bed-Stuy,73532897307,Alina,Brooklyn,Bedford-Stuyvesant,40.69034,-73.9444,United States,2.0,Entire home/apt,2005.0,802,160,2.0,99.0,6/1/2019,2.76,5.0,1.0,221.0,No smoking in the building no partying in building ,True,False,False,False,False,401.0,high,True,True,new,True,medium
20390932,Private Room in great location Bushwick!,78081481037,Raisa,Brooklyn,Bushwick,40.69994,-73.93299,United States,1.0,Private room,2016.0,705,141,2.0,0.0,,0.0,4.0,2.0,0.0,No company  Be respectful Animals must be locked up Smoke friendly,False,True,False,False,False,352.5,,False,False,small,True,medium
14199649,Extra Large 1br in the heart of Astoria!,55197684128,Kristin,Queens,Astoria,40.76272,-73.92656,United States,1.0,Entire home/apt,2022.0,1167,233,7.0,1.0,9/12/2017,0.05,5.0,1.0,0.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",True,False,False,False,False,166.71428571428572,,True,True,new,True,high
21385624,Studio in Prime Williamsburg w/ Private Balcony,16349401566,Alan,Brooklyn,Williamsburg,40.70959,-73.96111,United States,0.0,Entire home/apt,2010.0,1149,230,1.0,77.0,7/2/2019,8.95,3.0,1.0,77.0,"House Rules The house rules are an important part of staying in this condo.  You will be sharing a living space with other guests and a high level of consideration, respect, communication and tolerance is expected from you.  They are meant to make your stay more pleasant, to prevent conflicts and to protect the property of any damage.  If you feel there is something that needs to be addressed and that is not covered in these rules, please make sure you communicate that to the host. 1.  Toilet Â· The toilettes can only be used with toilet paper provided.  Any other material disposed of will cause the plumbing system to back up and create drainage problems.  No tissues, cotton balls, tampons, Q-tips cotton swabs or any kind of sanitary products are allowed down the toilets.  Â· Any plumbing work due to clogged toilets will be charged to the guests. 2. Noise and Quiet Hours Â· Quiet hours are from 10pm until 7am.  During quiet hours radios and stereos may be played at a level not to be heard",False,True,False,False,True,1149.0,medium,False,True,new,True,high
42326631,HUGE Beautiful Brooklyn Loft,9049867981,Kelsey,Brooklyn,Red Hook,40.68062,-74.00722,United States,1.0,Private room,2005.0,1157,231,2.0,1.0,5/1/2019,0.43,2.0,1.0,5.0,none,True,False,False,False,True,578.5,low,False,True,new,True,high
3668393,Luxe Tuscan Suite Private Room,81509142702,Anne,Bronx,Mott Haven,40.81055,-73.92482,United States,2.0,Private room,2009.0,138,28,1.0,231.0,6/22/2019,3.95,3.0,2.0,344.0,none,False,True,False,False,True,138.0,high,False,True,small,False,low
34216658,Spacious entirely remodeled apartment in Bedstuy!,77404440280,Fred,Brooklyn,Bedford-Stuyvesant,40.68813,-73.94723,United States,0.0,Entire home/apt,2019.0,674,135,1.0,2.0,12/28/2021,0.86,5.0,1.0,20.0,none,True,False,False,False,False,674.0,low,True,True,new,True,medium
5205444,Room in Williamsburg,78997870816,Hadrien,Brooklyn,Williamsburg,40.71239,-73.96178,United States,2.0,Private room,2009.0,393,79,5.0,0.0,,0.0,2.0,1.0,2.0,none,False,True,False,False,True,78.6,low,False,False,new,False,low
8656214,Interfaith Retreat Guest Rooms (Ganges),75256095498,Alex And Zeena,Manhattan,Chelsea,40.74751,-73.99483,United States,0.0,Private room,2015.0,1051,210,1.0,165.0,6/24/2019,3.96,5.0,12.0,240.0,none,False,True,False,False,False,1051.0,high,True,True,experienced,True,high
56006550,CozyPlace 20%off Week Pvt Entrance 18min Manhattan,16620454110,Ivan,Queens,Ditmars Steinway,40.77612,-73.90456,United States,2.0,Private room,2007.0,1097,219,1.0,63.0,6/17/2019,7.08,3.0,1.0,80.0,#NAME?,True,False,False,False,False,1097.0,medium,False,True,new,True,high
43409139,Cosy North Bronx studio apartment with Parking,27927034234,Beverly,Bronx,Wakefield,40.89121,-73.85131,United States,1.0,Entire home/apt,2016.0,400,80,3.0,18.0,9/25/2018,0.57,1.0,1.0,5.0,It's the golden rule of Airbnb; this is my home so I wish and expect that people treat it as they would if someone was staying in their house.  Above all I hope there is mutual respect and that my guests enjoy themselves!,True,False,False,False,True,133.33333333333334,low,False,True,new,False,low
3600460,3 Bedroom Brownstone in Historic Crown Heights.,32135972450,Simone,Brooklyn,Crown Heights,40.66939,-73.94839,United States,1.0,Entire home/apt,2005.0,993,199,2.0,55.0,1/1/2019,0.91,1.0,1.0,30.0,"Please no parties,  and no loud noise past 11p, out of respect for the neighbors.  Please no smoking inside the building.  If you cook or otherwise eat in the apartment, please reasonably clean up after yourself.",True,False,False,False,True,496.5,low,False,True,new,True,high
8212717,West Village 1-bedroom in co-op,78432576079,David,Manhattan,West Village,40.73194,-74.00241,United States,0.0,Entire home/apt,2011.0,1004,201,3.0,0.0,,0.0,2.0,1.0,244.0,No Smoking.,True,False,False,False,False,334.6666666666667,high,False,False,new,True,high
43899029,Ft Greene: 2-3 Bedroom Duplex w/Garden,92095210918,Heather,Brooklyn,Fort Greene,40.69601,-73.97114,United States,0.0,Entire home/apt,2014.0,174,35,6.0,7.0,8/29/2018,0.23,4.0,2.0,5.0,"Pets: No pets are allowed in the apartment. There are no exceptions. Smoking: No smoking is allowed in the apartment. There are no exceptions. Parties: Small, quiet gatherings of six to eight people are fine. But large parties in the apartment are strictly off-limits.  Internet: Network name is [provided upon arrival]. Password is [provided upon arrival]. TV: We have cable service through Xfinity. Remote controls are in the TV console. You are free to watch the channels included in our package, but please do not order any movies or shows. Coffee: The coffeepot in the kitchen is a Bunn coffee maker. If you are not familiar with brewing coffee with a Bunn, please read the instructions behind the coffeepot (red pamphlet). If you donâ€™t, you will be sorry because there will probably be coffee all over the counter and floor! Laundry: In the basement there are two washers and two dryers, which you are free to use. Please use the detergent, fabric softener, and dryer sheets in the plastic bin ",False,True,False,False,True,29.0,low,False,True,small,False,low
23708598,Apt in historic brownstone on best block in NYC,31783657858,Robert,Brooklyn,Fort Greene,40.68904,-73.9759,United States,2.0,Entire home/apt,2012.0,807,161,3.0,4.0,7/6/2019,2.14,4.0,1.0,78.0,"- This apartment is a place for self-sufficient guests and travellers who require minimal host attention and checking-in except in the case of emergencies. - keys are picked up off-site at our company's offices in the Noth End.  Very close to Charlestown and on the way from the airport to the apartment. - No loud music after 10pm - No overnight guests - No smoking - Non-service animals not permitted - No live flames of any kind (i.e. candles, incense, etc.)",False,True,False,False,False,269.0,medium,False,True,new,True,medium
38714037,Brooklyn Basement,53026524691,April,Brooklyn,Gowanus,40.67226,-73.99271,United States,0.0,Entire home/apt,2021.0,210,42,2.0,20.0,2/24/2020,0.47,2.0,1.0,0.0,none,True,False,False,False,False,105.0,,False,True,new,False,low
45043395,Beautiful Room with Private Bathroom by Bushwick!!,23975773311,Osa,Brooklyn,Bushwick,40.70464,-73.91556,United States,2.0,Private room,2013.0,660,132,2.0,23.0,6/3/2019,0.89,1.0,3.0,145.0,"Please smoke outside in the front of the building, no additional guests.",True,False,False,False,True,330.0,medium,False,True,small,True,medium
49444121,NOHO 1BR 1BA,21382761365,Christopher,Manhattan,East Village,40.72688,-73.98974,United States,1.0,Entire home/apt,2022.0,642,128,4.0,0.0,,0.0,2.0,1.0,0.0,#NAME?,True,False,False,False,False,160.5,,False,False,new,True,medium
37243262,Water View King Bed Hotel Room,46327328878,Justin,Manhattan,Financial District,40.7064,-74.00418,United States,2.0,Private room,2008.0,1003,201,1.0,39.0,5/2/2021,2.53,5.0,102.0,21.0,none,False,True,False,False,True,1003.0,low,True,True,,True,high
24834738,Germania's Deluxe Palace,71041742942,Gladys Germania,Queens,Jamaica Estates,40.71668,-73.80588,United States,0.0,Entire home/apt,2009.0,340,68,1.0,13.0,6/30/2019,4.15,2.0,1.0,359.0,"-Please no pets -Quiet hours are from 10pm - 8am -No smoking inside, outside is fine -Please be respectful of the place, and cleaning up after yourself",True,False,False,False,True,340.0,high,False,True,new,False,low
46383827,1 Bed garden apt in Classic Brownstone - sleeps4,30836900111,Kenna,Brooklyn,Bedford-Stuyvesant,40.68606,-73.93299,United States,2.0,Entire home/apt,2022.0,607,121,2.0,39.0,6/30/2019,1.69,4.0,1.0,253.0,"You are free to help yourself to the cereal, milk, granola, and juice on the top shelf.  We won't be home to make breakfast but you are welcome to enjoy the pre-made items.  Everything should be on the top shelf.",False,True,False,False,True,303.5,high,False,True,new,False,medium
45982305,Rustic & Wabi-sabi Minimal Apt. w/ Terrace,44807017621,Stephanie,Manhattan,Nolita,40.72294,-73.99526,United States,1.0,Entire home/apt,2003.0,995,199,1.0,23.0,11/27/2018,0.95,5.0,1.0,0.0,I except guest to be respectful of my home and follow my house rules.,True,False,False,False,False,995.0,,True,True,new,True,high
25517933,Waterfront 2 bd apt. Amazing views to Manhattan!,59845428435,"Coleen, Felipe And Victoria",Brooklyn,Williamsburg,40.70847,-73.96837,United States,1.0,Entire home/apt,2016.0,232,46,3.0,1.0,6/8/2019,1.0,4.0,1.0,0.0,none,False,True,False,False,True,77.33333333333333,,False,True,new,False,low
54784310,Bronx Apart,18344853669,Luz,Bronx,Highbridge,40.83454,-73.92751,United States,0.0,Private room,2010.0,585,117,1.0,0.0,,0.0,4.0,1.0,180.0,"No shoes in the apartment, please",False,True,False,False,True,585.0,medium,False,False,new,False,medium
37956281,Large eclectic studio East Village,54360760600,Oksana,Manhattan,East Village,40.72755,-73.97904,United States,0.0,Entire home/apt,2005.0,434,87,1.0,56.0,8/30/2020,0.64,4.0,1.0,0.0,none,False,True,False,False,True,434.0,,False,True,new,False,medium
3842367,1 bedroom apartment on the UWS,57772115752,Alexandra,Manhattan,Upper West Side,40.77918,-73.9874,United States,2.0,Entire home/apt,2014.0,108,22,7.0,5.0,7/5/2016,0.09,1.0,1.0,143.0,No parties. No smoking please,True,False,False,False,False,15.428571428571429,medium,False,True,new,False,low
54123207,15 min to NYC from a comfy and clean house.,84602124141,Ana,Queens,Woodside,40.74445,-73.90581,United States,1.0,Private room,2016.0,636,127,2.0,16.0,12/23/2018,1.28,3.0,3.0,365.0,"â€œHouse Rules""   Checkout is by 11am.   At least one person in the apartment must be verified by Airbnb.   Please do not rent an apartment for your friends or extended family No overnight guests.  Even with prior permission, an extra charge of $100 per person per night will be added to your rent.   Boston and the south end are very conscious of overcrowding, (i.e. two families with kids sharing a two bedroom apartment, or three students per bedroom are examples of violations of Boston's occupancy ordinances) NO MORE THAN 4 PEOPLE s.v.p.  Soft soled shoes or socks.The apartments have oak floors, and although there's a lot of soundproofing, footfall can be uncomfortable for other tenants.   Please wear soft sole shoes or socks.   Also keep Direct TV,  Blu Ray DVD and music at a reasonable level between 8am and 10PM and very quiet or headphones after 10 pm.   The apartment is completely private ... your own entrances and exits.    The laundry room ($1.75 per wash and $1.75 per wash takes q",True,False,False,False,True,318.0,high,False,True,small,True,medium
55107406,"Private house in Queens, 10 minutes from JFK.",58376367591,Angie,Queens,Jamaica,40.68479,-73.77606,United States,0.0,Entire home/apt,2004.0,512,102,1.0,2.0,10/28/2018,0.22,2.0,1.0,0.0,There are no towels included,True,False,False,False,False,512.0,,False,True,new,False,medium
7074979,Great UES location for Pope visit,91713765685,Jeffrey,Manhattan,Upper East Side,40.77532,-73.95132,United States,1.0,Entire home/apt,2016.0,920,184,2.0,0.0,,0.0,4.0,1.0,278.0,"Rules are detailed in the House Manual, which was emailed to you. There is also a printed copy of the house manual in the condo. Summary: - no guests other than those arranged with host. - no parties. - no smoking. - please be respectful of our neighbors. - please follow the check-out list provided. Failure to follow house rules will result in forfeiture of your security deposit.",True,False,False,False,False,460.0,high,False,False,new,True,high
35029091,Luxury Greenpoint Waterfront Studio,28886405015,Brittany,Brooklyn,Greenpoint,40.72626,-73.95905,United States,0.0,Entire home/apt,2005.0,721,144,5.0,9.0,12/7/2021,0.56,5.0,1.0,82.0,none,True,False,False,False,False,144.2,medium,True,True,new,True,medium
3823589,Cozy Vintage Artist Flat(Williamsburg/Bushwick),39739887079,Drew & Kristen,Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,United States,1.0,Private room,2019.0,50,10,2.0,145.0,6/2/2019,2.42,1.0,1.0,5.0,"Please Note: This unit was just renovated in April 2016 and it comfortably accommodates one to three guests (two guests in the bedroom and 1 guest on the available queen air mattress).  Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, please let me know, as I have an arsenal of tools and enjoy fixing things. For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay,",True,False,False,False,False,25.0,low,False,True,new,False,low
17004781,Cozy Triplex in UES with 2 balconies near Bloomies,34039171107,Juno,Manhattan,Upper East Side,40.76327,-73.96197,United States,2.0,Entire home/apt,2006.0,945,189,1.0,1.0,12/28/2017,0.05,2.0,1.0,0.0,none,False,True,False,False,False,945.0,,False,True,new,True,high
11057614,Sunny Windsor Terrace 3 BR + deck,69632629257,Craig,Brooklyn,Windsor Terrace,40.65092,-73.98054,United States,2.0,Entire home/apt,2015.0,148,30,5.0,1.0,8/15/2018,0.09,5.0,2.0,0.0,"Please be respectful to other members of this home., no parties or loud music is permitted. You can use a porch on the back of the house. No smoking or candles is allowed inside or outside the house,  Please strip the bed and put linen and towels into laundry basket.",False,True,False,False,True,29.6,,True,True,small,False,low
39406621,Dream Room in Sunnyside New York,51710793702,Nancy,Queens,Sunnyside,40.74124,-73.92273,United States,1.0,Private room,2021.0,383,77,3.0,28.0,3/31/2019,0.38,2.0,1.0,188.0,none,False,True,False,False,False,127.66666666666667,medium,False,True,new,False,low
2560479,1-bedroom APT SoHo / NoLITa,39395926856,Stephan,Manhattan,NoHo,40.72545,-73.99492,United States,0.0,Entire home/apt,2019.0,96,19,7.0,2.0,12/23/2015,0.04,5.0,1.0,424.0,The Golden Rule,True,False,False,False,True,13.714285714285714,,True,True,new,False,low
29627597,"Warm and  cozy room in upper East Side,",17209634502,Wilfredo,Manhattan,Upper East Side,40.78153,-73.94729,United States,2.0,Private room,2006.0,818,164,2.0,2.0,2/25/2022,2.0,4.0,1.0,269.0,none,False,True,False,False,True,409.0,high,False,True,new,True,high
23200482,Private room available close to everything!,40787220795,Dayane,Manhattan,Upper East Side,40.77016,-73.95293,United States,2.0,Private room,2005.0,712,142,3.0,0.0,,0.0,3.0,2.0,0.0,none,False,True,False,False,True,237.33333333333334,,False,False,small,True,medium
46857148,2 beautiful rooms in sunlit Bushwick loft,72846886875,Johnny,Brooklyn,Bushwick,40.70408,-73.92045,United States,0.0,Private room,2013.0,1049,210,3.0,2.0,5/27/2019,0.8,4.0,3.0,169.0,No Smoking facility,False,True,False,False,False,349.6666666666667,medium,False,True,small,True,high
40069933,Luxury 1BR w/ Rooftop,50797093601,Erik,Queens,Long Island City,40.76592,-73.93428,United States,0.0,Entire home/apt,2014.0,863,173,3.0,2.0,5/29/2016,0.05,2.0,1.0,0.0,none,True,False,False,False,True,287.6666666666667,,False,True,new,True,high
17801197,Cat on a Venue,8860581628,Benjamin,Brooklyn,Flatbush,40.65104,-73.96275,United States,1.0,Private room,2009.0,1084,217,5.0,1.0,4/29/2018,0.07,5.0,1.0,0.0,none,True,False,False,False,True,216.8,,True,True,new,True,high
5863785,Riverside Dr Apartment,92441307279,Junyuan,Manhattan,Morningside Heights,40.81656,-73.96122,United States,1.0,Private room,2015.0,710,142,1.0,0.0,,0.0,1.0,1.0,135.0,"No smoking, please no shoes in the house. No partires  allowed.  Hardwood floors just got done. All lights,  and AC must be turned off when no one is home there are trash barrels right on the back door outside where you can place your trash bags once is full . Please treat my home like it is your own home.",True,False,False,False,False,710.0,medium,False,False,new,True,medium
53098690,"Comfortable king bedroom, office, and kids' room",8010367417,Andrew,Brooklyn,Crown Heights,40.67718,-73.95566,United States,1.0,Private room,2005.0,903,181,1.0,2.0,7/20/2018,0.17,4.0,1.0,0.0,"No Smoking, no pets, no parties and anyone coming to visit would need to be known beforehand. Along with any issue of the other amenities of the house other than the room you will be renting.",True,False,False,False,True,903.0,,False,True,new,True,high
36221507,Studio apt. w/ lofted queen bed in East Village,93037956388,Grayson,Manhattan,East Village,40.72748,-73.98322,United States,1.0,Entire home/apt,2020.0,199,40,3.0,19.0,9/19/2021,0.45,5.0,1.0,0.0,none,True,False,False,False,True,66.33333333333333,,True,True,new,False,low
42866781,Cozy Private Bedroom and Bathroom in Brooklyn,73860717991,Sarah,Brooklyn,Bedford-Stuyvesant,40.68179,-73.95252,United States,0.0,Private room,2016.0,1001,200,3.0,67.0,6/22/2019,1.95,2.0,1.0,70.0,"I own a dog, but she will not be present for your stay.",False,True,False,False,False,333.6666666666667,medium,False,True,new,True,high
28915683,UNTITLED at Freeman  - Queen Studio 814,16811013825,Karen,Manhattan,Lower East Side,40.72102,-73.99303,United States,0.0,Entire home/apt,2005.0,384,77,2.0,19.0,2/28/2022,3.02,4.0,208.0,107.0,none,True,False,False,False,False,192.0,medium,False,True,,False,low
30486424,"Fabulous, Charming n Modern townhouse w/ backyard",75778608510,Angi,Bronx,Mott Haven,40.81146,-73.91923,United States,2.0,Private room,2016.0,931,186,1.0,6.0,2/18/2022,2.86,3.0,8.0,156.0,none,True,False,False,False,True,931.0,medium,False,True,experienced,True,high
27816053,Sunny room with private entrance in shared home,75928537622,Tiffany,Queens,Ridgewood,40.69919,-73.89902,United States,2.0,Private room,2010.0,59,12,1.0,,,0.0,2.0,1.0,0.0,#NAME?,True,False,False,False,True,59.0,,False,False,new,False,low
9921533,3 Bedroom House In Park Slope Brooklyn,13984982998,Denise,Brooklyn,South Slope,40.6647,-73.98474,United States,1.0,Entire home/apt,2004.0,700,140,4.0,4.0,12/30/2016,0.11,5.0,1.0,307.0,No smoking. Treat it as you would want your apartment to be treated.,False,True,False,False,False,175.0,high,True,True,new,True,medium
20573191,LOFT EXPERIENCE IN HEART OF WILLIAMSBURG,81563470457,Hugo,Brooklyn,Williamsburg,40.70952,-73.96267,United States,0.0,Entire home/apt,2009.0,887,177,7.0,1.0,9/28/2018,0.11,2.0,1.0,0.0,#NAME?,False,True,False,False,True,126.71428571428571,,False,True,new,True,high
24232179,Sunny and Very Spacious 1 bedroom Apartment,66740958428,Robert,Manhattan,Morningside Heights,40.80714,-73.96515,United States,2.0,Entire home/apt,2022.0,65,13,5.0,1.0,3/22/2019,0.28,3.0,1.0,0.0,none,True,False,False,False,False,13.0,,False,True,new,False,low
24081953,JFK LUXURY BEDROOM # 3,14986201439,Jfk,Queens,Springfield Gardens,40.6597,-73.76993,United States,0.0,Private room,2003.0,344,69,1.0,14.0,6/23/2019,3.23,5.0,7.0,177.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will apply if this rule is broken.",True,False,False,False,False,344.0,medium,True,True,experienced,False,low
27611150,Quiet 1BR Apt in West Village/NYU,78960616600,Kim,Manhattan,West Village,40.73564,-74.00997,United States,2.0,Entire home/apt,2007.0,1181,236,2.0,0.0,,0.0,4.0,1.0,10.0,none,False,True,False,False,True,590.5,low,False,False,new,True,high
16436464,Kingsize bedroom in Harlem brownstone,78041330321,Judie And Steven,Manhattan,Harlem,40.81919,-73.94554,United States,0.0,Private room,2014.0,954,191,1.0,105.0,7/1/2019,5.33,4.0,4.0,84.0,"If you are new to Airbnb, the idea is that Iâ€™m not renting a room, but rather sharing my home. I live and work here, and enjoy meeting new people. It's like having old friends visit, not like a hotel. You are welcome to make yourself at home in the common living areas and to use the kitchen, but please leave everything as clean and put away as you have found it. As we will be sharing a bathroom, I appreciate your tidying up and keeping personal items in your room. The cat is not allowed outdoors â€“ he can be sneaky so please donâ€™t leave doors open and keep an eye out for him. You are welcome to the kitchen (and common areas), thank you for cleaning your dishes after using them.   I am environmentally friendly and appreciate you being mindful as well.  Thank you for being considerate and for treating the home as you would yours.  Please turn off lights, fans (and AC or heaters when available) when not in the bedroom.  Always lock doors and first floor windows when outside of the home.  P",False,True,False,False,True,954.0,medium,False,True,small,True,high
12185963,Renovated Harlem Brownstone Apartment,7780360084,Tysun,Manhattan,Harlem,40.81816,-73.94544,United States,0.0,Entire home/apt,2004.0,412,82,4.0,62.0,6/17/2019,2.1,3.0,1.0,80.0,No pet is allowed No smoking Please be respectful of the neighbors as it's a quiet building You can use the kitchen to cook.,True,False,False,False,False,103.0,medium,False,True,new,False,low
44852299,1BR in the heart of UWS,21380103086,Irving,Manhattan,Upper West Side,40.79416,-73.97044,United States,2.0,Private room,2020.0,504,101,1.0,26.0,7/22/2018,1.04,1.0,2.0,0.0,"Please don't be loud or disrespectful, this is a fun neighborhood, but also a family neighborhood.  If you use any food/Beverage/Alcohol, please replace.",False,True,False,False,False,504.0,,False,True,small,False,medium
27231720,Private bedroom in a PENTHOUSE apartment,48564232520,Aditya,Manhattan,East Harlem,40.79846,-73.93359,United States,0.0,Private room,2016.0,589,118,1.0,4.0,6/28/2019,4.0,3.0,1.0,7.0,"No smoking in apartment, foyer,  or outside building.  No parties. No pets. Quiet and respectful of our neighbors.  ",False,True,False,False,False,589.0,low,False,True,new,False,medium
